id,season,name,games,completions,attempts,pass_yds,pass_tds,statINT,statCAR,rush_yds,rush_tds,statFUM,team_statCAR,team_rush_yds,team_rush_tds
4427511,2019,Travis Tisdale,2,0,0,0,0,0,5,57,1,0,99,867,10
4427515,2019,Matty Horne,1,0,0,0,0,0,0,0,0,0,0,0,0
4427528,2019,JaJuan Hudson,9,0,0,0,0,0,0,0,0,0,0,0,0
4427532,2019,Eugene Asante,3,0,0,0,0,0,0,0,0,0,0,0,0
4427535,2019,Christian Hunter,6,0,0,0,0,0,24,99,1,0,195,754,8
4427546,2019,Dalvin Hutchinson,6,0,0,0,0,0,0,0,0,0,0,0,0
4427550,2019,Brody Ingle,3,0,0,0,0,0,0,0,0,0,0,0,0
4427563,2019,Micah Abraham,10,0,0,0,0,0,0,0,0,0,0,0,0
4427564,2019,Tyreese Jackson,1,0,0,0,0,0,0,0,0,0,0,0,0
4427569,2019,Giles Jackson,6,0,0,0,0,0,10,69,1,0,172,567,8
4427573,2019,Khadry Jackson,5,0,0,0,0,0,0,0,0,0,0,0,0
4427575,2019,Jha'Quan Jackson,2,0,0,0,0,0,0,0,0,0,0,0,0
4427588,2019,Jeremiah Jean-Baptiste,5,0,0,0,0,0,0,0,0,0,0,0,0
4427590,2019,Dylan Jantz,2,0,0,0,0,0,0,0,0,0,0,0,0
4427592,2019,Deven Jarvis,1,0,0,0,0,0,0,0,0,0,0,0,0
4427596,2019,Steve Jenkins,9,0,0,0,0,0,1,7,0,0,31,69,0
4427600,2019,Terrell Jennings,1,0,0,0,0,0,6,5,0,0,25,1,0
4427601,2019,Ali Jennings,9,0,0,0,0,0,0,0,0,0,0,0,0
4427607,2019,Thomas Joe-Kamara,1,0,0,0,0,0,0,0,0,0,0,0,0
4427609,2019,Rahmir Johnson,2,0,0,0,0,0,21,64,1,0,88,551,8
4427616,2019,Hendrix Johnson,1,0,0,0,0,0,0,0,0,0,0,0,0
4427619,2019,Anthony Johnson,1,0,0,0,0,0,0,0,0,0,0,0,0
4427622,2019,Marqui Johnson,0,0,0,0,0,0,0,0,0,0,0,0,0
4427625,2019,Amari Johnson,1,0,0,0,0,0,0,0,0,0,0,0,0
4427630,2019,Oscar Adaway III,1,0,0,0,0,0,4,42,0,0,34,152,0
4427634,2019,Keegan Jones,0,0,0,0,0,0,0,0,0,0,0,0,0
4427636,2019,Nic Jones,8,0,0,0,0,0,0,0,0,0,0,0,0
4427647,2019,Jermaine Johnson Jr.,9,0,0,0,0,0,2,32,0,0,68,192,2
4427648,2019,Lexington Joseph,3,0,0,0,0,0,10,48,0,0,135,769,8
4427649,2019,Kelley Joiner Jr.,11,0,0,0,0,0,71,364,0,1,412,1863,15
4427658,2019,Anthony Adkins,2,0,0,0,0,0,9,36,1,0,147,901,15
4427665,2019,Javate Joseph,1,0,0,0,0,0,0,0,0,0,0,0,0
4427666,2019,Jeremiah Josephs,1,0,0,0,0,0,0,0,0,0,0,0,0
4427677,2019,Mohamed Kamara,8,0,0,0,0,0,0,0,0,0,0,0,0
4427695,2019,Kyu Blu Kelly,12,0,0,0,0,0,0,0,0,0,0,0,0
4427698,2019,Mario Kendricks,10,0,0,0,0,0,0,0,0,0,0,0,0
4427707,2019,JT Killen,2,0,0,0,0,0,0,0,0,0,0,0,0
4427709,2019,Keshawn King,11,0,0,0,0,0,79,340,2,1,455,1960,20
4427710,2019,Ja'Von Kimpson,1,0,0,0,0,0,0,0,0,0,0,0,0
4427712,2019,Kym-Mani King,4,0,0,0,0,0,0,0,0,0,0,0,0
4427728,2019,Zonovan Knight,12,0,0,0,0,0,136,745,5,3,412,1835,14
4427729,2019,Demetrius Knight II,9,0,0,0,0,0,0,0,0,0,0,0,0
4427730,2019,Zane Knipe,3,0,0,0,0,0,4,44,0,0,118,535,6
4427740,2019,Cole Kramer,1,0,2,0,0,1,0,0,0,0,0,0,0
4427744,2019,Lee Kpogba,1,0,0,0,0,0,0,0,0,0,0,0,0
4427750,2019,Marcus LaFrance,2,0,0,0,0,0,0,0,0,0,0,0,0
4427752,2019,Cam Lampkin,8,0,0,0,0,0,0,0,0,0,0,0,0
4427756,2019,Tayvion Land,9,0,0,0,0,0,0,0,0,0,0,0,0
4427758,2019,Jamarius Landers,1,0,0,0,0,0,0,0,0,0,0,0,0
4427759,2019,Joshua Landrum,2,0,0,0,0,0,0,0,0,0,0,0,0
4427763,2019,Antavious Lane,3,0,0,0,0,0,0,0,0,0,0,0,0
4427771,2019,Lama Lavea,1,0,0,0,0,0,0,0,0,0,0,0,0
4427773,2019,Peter Leblanc,14,0,0,0,0,0,0,0,0,0,0,0,0
4427777,2019,Quevan Lawson,2,0,0,0,0,0,0,0,0,0,0,0,0
4427779,2019,Jaelyn Lay,1,0,0,0,0,0,0,0,0,0,0,0,0
4427789,2019,Keyon Lesane,8,0,1,0,0,0,5,60,0,2,184,935,11
4427790,2019,Ben Lennon,1,0,0,0,0,0,1,-2,0,0,38,201,4
4427792,2019,Jevon Leon,1,0,0,0,0,0,0,0,0,0,0,0,0
4427798,2019,Camden Lewis,1,0,0,0,0,0,0,0,0,0,0,0,0
4427801,2019,Kennedy Lewis,1,0,0,0,0,0,0,0,0,0,0,0,0
4427814,2019,Steve Linton,1,0,0,0,0,0,0,0,0,0,0,0,0
4427819,2019,Justin Lockhart,3,0,0,0,0,0,0,0,0,0,0,0,0
4427821,2019,Torry Locklin,2,0,0,0,0,0,3,4,0,0,71,424,2
4427822,2019,Kenny Logan Jr.,6,0,0,0,0,0,0,0,0,1,0,0,0
4427823,2019,Mike Lockhart,2,0,0,0,0,0,0,0,0,0,0,0,0
4427824,2019,Dominic Logan-Nealy,1,0,0,0,0,0,0,0,0,0,0,0,0
4427825,2019,Kirk Lockhart,7,0,0,0,0,0,0,0,0,0,0,0,0
4427834,2019,Erick All,1,0,0,0,0,0,0,0,0,0,0,0,0
4427835,2019,Chris Lovick,1,0,0,0,0,0,9,36,0,1,44,338,2
4427840,2019,Steve Lubischer,1,0,0,0,0,0,0,0,0,0,0,0,0
4427842,2019,Tarik Luckett,3,0,0,0,0,0,0,0,0,0,0,0,0
4427848,2019,Patrick Lucas Jr.,1,0,0,0,0,0,0,0,0,0,0,0,0
4427855,2019,Kyshad Mack,0,0,0,0,0,0,0,0,0,0,0,0,0
4427859,2019,Seth Mackellar,1,0,0,0,0,0,0,0,0,0,0,0,0
4427860,2019,Ta'Ron Madison,1,0,0,0,0,0,2,4,0,0,32,260,2
4427863,2019,Keith Maguire,2,0,0,0,0,0,0,0,0,0,0,0,0
4427866,2019,Kaulana Makaula,3,0,0,0,0,0,0,0,0,0,0,0,0
4427874,2019,Zahran Manley,1,0,0,0,0,0,0,0,0,0,0,0,0
4427877,2019,Nick Manson,1,0,0,0,0,0,0,0,0,0,0,0,0
4427879,2019,Martez Manuel,4,0,0,0,0,0,0,0,0,0,0,0,0
4427883,2019,Oleh Manzyk,1,0,0,0,0,0,0,0,0,0,0,0,0
4427891,2019,Jaylen Martin,2,0,0,0,0,0,0,0,0,0,0,0,0
4427893,2019,Kerry Martin Jr.,11,0,0,0,0,0,0,0,0,0,0,0,0
4427896,2019,Zack Martin,1,0,0,0,0,0,0,0,0,0,0,0,0
4427901,2019,Kiahn Martinez,1,0,0,0,0,0,3,16,0,0,28,4,0
4427905,2019,DeJordan Mask,4,0,0,0,0,0,0,0,0,0,0,0,0
4427911,2019,Hollis Mathis,2,3,10,44,0,1,20,22,0,0,70,185,2
4427916,2019,Tony Mathis,1,0,0,0,0,0,4,14,0,0,18,51,0
4427917,2019,Mike Matthews,1,0,0,0,0,0,0,0,0,0,0,0,0
4427922,2019,Tyrique Matthews,5,0,0,0,0,0,0,0,0,0,0,0,0
4427923,2019,DJuan Matthews,11,0,0,0,0,0,0,0,0,0,0,0,0
4427925,2019,Nolan Matthews,6,0,0,0,0,0,0,0,0,0,0,0,0
4427926,2019,Camron Mattox,4,0,0,0,0,0,0,0,0,0,0,0,0
4427928,2019,Brian Maurer,8,35,75,541,2,5,23,56,2,3,226,883,6
4427936,2019,Grayson McCall,2,4,4,25,1,0,2,11,0,0,59,401,4
4427944,2019,Deland McCullough,1,0,0,0,0,0,0,0,0,0,0,0,0
4427949,2019,Clifton McDowell,1,1,1,8,0,0,0,0,0,0,0,0,0
4427952,2019,JaTravis Broughton,5,0,0,0,0,0,0,0,0,0,0,0,0
4427957,2019,Ty McCullouch,2,0,0,0,0,0,0,0,0,0,0,0,0
4427960,2019,Terrell McDonald,1,0,0,0,0,0,0,0,0,0,0,0,0
4427963,2019,Isaiah McGuire,1,0,0,0,0,0,0,0,0,0,0,0,0
4427981,2019,Jayce Medlock,5,0,0,0,0,0,0,0,0,0,0,0,0
4427982,2019,Austin McNamara,1,1,1,34,0,0,0,0,0,0,0,0,0
4427986,2019,Chris Megginson,7,0,0,0,0,0,0,0,0,0,0,0,0
4427991,2019,Semar Melvin,4,0,0,0,0,0,0,0,0,0,0,0,0
4427993,2019,Alex Merritt,1,0,0,0,0,0,0,0,0,0,0,0,0
4427997,2019,McKade Mettauer,0,0,0,0,0,0,0,0,0,0,0,0,0
4428013,2019,Mehki Miller,1,0,0,0,0,0,0,0,0,0,0,0,0
4428032,2019,Tymon Mitchell,1,0,0,0,0,0,0,0,0,0,0,0,0
4428037,2019,Jacob Monk,1,0,0,0,0,0,0,0,0,0,0,0,0
4428047,2019,Jabari Moore,7,0,0,0,0,0,0,0,0,0,0,0,0
4428050,2019,Kamari Morales,1,0,0,0,0,0,0,0,0,0,0,0,0
4428052,2019,Myron Morrison,1,0,0,0,0,0,0,0,0,0,0,0,0
4428058,2019,Tre'Mon Morris-Brash,8,0,0,0,0,0,0,0,0,0,0,0,0
4428059,2019,Khiry Morrison,2,0,0,0,0,0,0,0,0,0,0,0,0
4428063,2019,Tre Mosley,5,0,0,0,0,0,0,0,0,0,0,0,0
4428072,2019,Darius Muasau,13,0,0,0,0,0,0,0,0,0,0,0,0
4428080,2019,Gabriel Murphy,2,0,0,0,0,0,0,0,0,0,0,0,0
4428083,2019,Lloyd Murray Jr.,1,0,0,0,0,0,0,0,0,0,0,0,0
4428085,2019,Luke Musgrave,2,0,0,0,0,0,0,0,0,0,0,0,0
4428090,2019,Bradley Archer,1,0,0,0,0,0,0,0,0,0,0,0,0
4428098,2019,Elias Neal,6,0,0,0,0,0,0,0,0,0,0,0,0
4428103,2019,Zion Nelson,1,0,0,0,0,0,0,0,0,0,0,0,0
4428111,2019,Kaleo Neves,2,0,0,0,0,0,0,0,0,0,0,0,0
4428119,2019,Lew Nichols,4,0,0,0,0,0,19,89,0,0,128,496,6
4428131,2019,Sio Nofoagatoto'a,5,0,0,0,0,0,0,0,0,0,0,0,0
4428136,2019,Jacquez Norman,1,0,0,0,0,0,0,0,0,0,0,0,0
4428149,2019,Daniel Obarski,1,0,0,0,0,0,0,0,0,0,0,0,0
4428151,2019,R.J. Oben,1,0,0,0,0,0,0,0,0,0,0,0,0
4428154,2019,Nik Ognenovic,1,0,0,0,0,0,0,0,0,0,0,0,0
4428177,2019,Nick Ostmo,1,0,0,0,0,0,2,2,0,0,21,8,0
4428180,2019,Ladarius Owens,1,0,0,0,0,0,2,6,0,0,27,72,0
4428182,2019,Adonis Otey,1,0,0,0,0,0,0,0,0,0,0,0,0
4428201,2019,Orin Patu,1,0,0,0,0,0,0,0,0,0,0,0,0
4428207,2019,Jude Pedrozo,3,0,0,0,0,0,0,0,0,0,0,0,0
4428209,2019,Ricky Pearsall,7,0,0,0,0,0,1,1,0,0,34,92,0
4428211,2019,Nathaniel Peat,6,0,0,0,0,0,9,57,0,0,155,578,4
4428223,2019,Mark Perry,8,0,0,0,0,0,0,0,0,0,0,0,0
4428229,2019,C.J. Person,3,0,0,0,0,0,0,0,0,0,0,0,0
4428232,2019,Dell Pettus,11,0,0,0,0,0,0,0,0,0,0,0,0
4428233,2019,Tiger Peterson,1,0,0,0,0,0,0,0,0,0,0,0,0
4428237,2019,Jalyn Phillips,4,0,0,0,0,0,0,0,0,0,0,0,0
4428240,2019,Adam Plant Jr.,1,0,0,0,0,0,0,0,0,0,0,0,0
4428241,2019,Levelle Bailey,7,0,0,0,0,0,0,0,0,0,0,0,0
4428262,2019,Gavin Potter,10,0,0,0,0,0,0,0,0,0,0,0,0
4428263,2019,Treyson Potts,2,0,0,0,0,0,7,51,1,0,97,522,7
4428267,2019,Cecil Powell,6,0,0,0,0,0,0,0,0,0,0,0,0
4428272,2019,Juwuan Price,3,0,0,0,0,0,0,0,0,0,0,0,0
4428273,2019,Tyrek Presley,1,0,0,0,0,0,0,0,0,0,0,0,0
4428283,2019,Deantre Prince,10,0,0,0,0,0,0,0,0,0,0,0,0
4428290,2019,Ryan Puskas,4,0,0,0,0,0,0,0,0,0,0,0,0
4428292,2019,Cian Quiroga,1,0,0,0,0,0,0,0,0,0,0,0,0
4428309,2019,Nick Rattin,8,0,0,0,0,0,0,0,0,0,0,0,0
4428314,2019,Trevon Raymore,3,0,0,0,0,0,23,68,0,0,109,493,2
4428318,2019,Markel Reed,7,0,0,0,0,0,0,0,0,0,0,0,0
4428320,2019,Courtney Reese,2,0,0,0,0,0,11,52,1,1,79,514,8
4428327,2019,Coleman Reich,1,0,0,0,0,0,0,0,0,0,0,0,0
4428328,2019,Deonte Banks,9,0,0,0,0,0,0,0,0,0,0,0,0
4428330,2019,Etinosa Reuben,2,0,0,0,0,0,0,0,0,0,0,0,0
4428331,2019,Rashee Rice,8,0,0,0,0,0,1,0,0,0,47,246,4
4428332,2019,Rashard Revels,1,0,0,0,0,0,0,0,0,0,0,0,0
4428343,2019,Ricky Barber,3,0,0,0,0,0,0,0,0,0,0,0,0
4428345,2019,Tyrice Richie,10,0,0,0,0,0,5,35,0,0,146,654,6
4428350,2019,Quincy Riley,2,0,0,0,0,0,0,0,0,0,0,0,0
4428355,2019,Kennedy Roberts,7,0,0,0,0,0,0,0,0,0,0,0,0
4428357,2019,Kori Roberson,1,0,0,0,0,0,0,0,0,0,0,0,0
4428367,2019,Tayvion Robinson,10,0,2,0,0,0,11,132,0,0,384,1787,17
4428372,2019,Tarique Barnes,8,0,0,0,0,0,0,0,0,0,0,0,0
4428376,2019,Solomon Rogers,8,0,0,0,0,0,0,0,0,0,0,0,0
4428383,2019,Christian Roland-Wallace,12,0,0,0,0,0,0,0,0,0,0,0,0
4428393,2019,Nicholas Ross,12,0,0,0,0,0,0,0,0,0,0,0,0
4428397,2019,Conrad Rowley,1,0,0,0,0,0,1,-13,0,1,51,335,5
4428414,2019,Mike Sainristil,5,0,0,0,0,0,0,0,0,1,0,0,0
4428416,2019,Matthew Salopek,4,0,0,0,0,0,0,0,0,0,0,0,0
4428419,2019,Jahmal Sam,9,0,0,0,0,0,0,0,0,0,0,0,0
4428422,2019,Simon Samarzich,1,0,0,0,0,0,0,0,0,0,0,0,0
4428428,2019,Jordy Sandy,1,0,0,0,0,0,0,0,0,0,0,0,0
4428429,2019,Jairus Satiu,1,0,0,0,0,0,0,0,0,0,0,0,0
4428432,2019,Cameron Sapp,1,0,0,0,0,0,1,-1,0,0,25,1,0
4428434,2019,Josh Sarratt,1,0,0,0,0,0,0,0,0,0,0,0,0
4428435,2019,Khali Saunders,2,0,0,0,0,0,0,0,0,0,0,0,0
4428436,2019,Max Saylor,3,0,0,0,0,0,0,0,0,0,0,0,0
4428438,2019,Edward Saydee,1,0,0,0,0,0,2,2,0,0,34,78,1
4428471,2019,Bryson Shaw,2,0,0,0,0,0,0,0,0,0,0,0,0
4428472,2019,Chris Shearin,1,0,0,0,0,0,0,0,0,0,0,0,0
4428473,2019,Nicholas Sheetz,2,0,0,0,0,0,0,0,0,0,0,0,0
4428479,2019,Jaquan Sheppard,4,0,0,0,0,0,0,0,0,0,0,0,0
4428480,2019,Kempton Shine,4,0,0,0,0,0,0,0,0,0,0,0,0
4428482,2019,Brandon Shivers,1,0,0,0,0,0,0,0,0,0,0,0,0
4428484,2019,Shitta Sillah,6,0,0,0,0,0,0,0,0,0,0,0,0
4428486,2019,Treon Sibley,0,0,0,0,0,0,0,0,0,0,0,0,0
4428490,2019,Emery Simmons,4,0,0,0,0,0,0,0,0,0,0,0,0
4428498,2019,Deonte Simpson,9,0,0,0,0,0,0,0,0,0,0,0,0
4428500,2019,Java'n Singletary,4,0,0,0,0,0,0,0,0,0,0,0,0
4428501,2019,Christian Sims,5,0,0,0,0,0,0,0,0,0,0,0,0
4428502,2019,Tristan Sinclair,3,0,0,0,0,0,0,0,0,0,0,0,0
4428503,2019,JL Skinner,8,0,0,0,0,0,0,0,0,0,0,0,0
4428512,2019,Kedon Slovis,12,282,392,3502,30,9,45,-57,0,8,323,1377,16
4428517,2019,Savon Smith,1,0,0,0,0,0,10,66,0,0,44,215,0
4428520,2019,Jaden Smith,1,0,0,0,0,0,0,0,0,0,0,0,0
4428522,2019,Tykee Smith,12,0,0,0,0,0,0,0,0,0,0,0,0
4428532,2019,Ainias Smith,7,0,0,0,0,0,7,54,0,1,39,252,2
4428534,2019,Latrelle Smith,2,0,0,0,0,0,0,0,0,0,0,0,0
4428543,2019,Connor Soelle,1,0,0,0,0,0,0,0,0,0,0,0,0
4428548,2019,Javon Solomon,3,0,0,0,0,0,0,0,0,0,0,0,0
4428549,2019,Kenney Solomon,1,0,0,0,0,0,0,0,0,0,0,0,0
4428550,2019,Omar Speights,12,0,0,0,0,0,0,0,0,0,0,0,0
4428557,2019,Tyjae Spears,4,0,0,0,0,0,32,192,1,0,193,1081,14
4428565,2019,Myles Spurling,1,0,0,0,0,0,0,0,0,0,0,0,0
4428570,2019,Jay Stanley,7,0,0,0,0,0,0,0,0,0,0,0,0
4428584,2019,Reddy Steward,7,0,0,0,0,0,0,0,0,0,0,0,0
4428586,2019,Kee'yon Stewart,7,0,0,0,0,0,0,0,0,0,0,0,0
4428594,2019,Melquan Stovall,7,0,0,0,0,0,0,0,0,0,0,0,0
4428600,2019,Marcus Stripling,6,0,0,0,0,0,0,0,0,0,0,0,0
4428602,2019,Reggie Strong,1,0,0,0,0,0,0,0,0,0,0,0,0
4428606,2019,Jacquez Stuart,2,0,0,0,0,0,4,17,0,0,73,328,4
4428612,2019,Aaron Bedgood,3,0,0,0,0,0,4,60,0,0,133,682,5
4428617,2019,T'Vondre Sweat,6,0,0,0,0,0,0,0,0,0,0,0,0
4428622,2019,Keondre Swoopes,6,0,0,0,0,0,0,0,0,0,0,0,0
4428627,2019,James Tarver,2,0,0,0,0,0,0,0,0,0,0,0,0
4428630,2019,Demond Taylor,1,0,0,0,0,0,0,0,0,0,0,0,0
4428633,2019,Dadrion Taylor,6,0,0,0,0,0,0,0,0,1,0,0,0
4428637,2019,DaJon Terry,2,0,0,0,0,0,0,0,0,0,0,0,0
4428649,2019,Moezies Telfort,1,0,0,0,0,0,0,0,0,0,0,0,0
4428651,2019,Broc Thompson,7,0,0,0,0,0,0,0,0,0,0,0,0
4428657,2019,Wy'Kevious Thomas,1,0,0,0,0,0,0,0,0,0,0,0,0
4428659,2019,Drake Thomas,10,0,0,0,0,0,0,0,0,0,0,0,0
4428664,2019,Tru Thompson,7,0,0,0,0,0,0,0,0,0,0,0,0
4428666,2019,Cadarrius Thompson,2,0,0,0,0,0,0,0,0,0,0,0,0
4428678,2019,Jamari Thrash,1,0,0,0,0,0,0,0,0,0,0,0,0
4428680,2019,Marquel Tinsley,1,0,0,0,0,0,0,0,0,0,0,0,0
4428692,2019,Dino Tomlin,1,0,0,0,0,0,0,0,0,0,0,0,0
4428694,2019,Dwight Toombs II,1,0,0,0,0,0,0,0,0,0,0,0,0
4428696,2019,O'Cyrus Torrence,1,0,0,0,0,0,0,0,0,0,0,0,0
4428697,2019,Jourdan Townsend,1,0,0,0,0,0,0,0,0,0,0,0,0
4428712,2019,K.J. Trujillo,7,0,0,0,0,0,0,0,0,0,0,0,0
4428714,2019,Tom Trieb,1,0,0,0,0,0,0,0,0,0,0,0,0
4428718,2019,Tre Tucker,6,0,0,0,0,0,8,93,0,0,276,1438,17
4428719,2019,Milan Tucker,2,0,0,0,0,0,0,0,0,0,0,0,0
4428726,2019,Alphonzo Tuputala,1,0,0,0,0,0,0,0,0,0,0,0,0
4428727,2019,George Udo,1,0,0,0,0,0,0,0,0,0,0,0,0
4428728,2019,Jaxen Turner,1,0,0,0,0,0,0,0,0,0,0,0,0
4428732,2019,Sean Tyler,13,0,0,0,0,0,68,390,5,1,497,2675,35
4428752,2019,Jordan Veneziale,5,0,0,0,0,0,0,0,0,0,0,0,0
4428753,2019,Lincoln Victor,5,0,0,0,0,0,2,49,0,0,72,442,5
4428756,2019,Fabrice Voyne,5,0,0,0,0,0,0,0,0,0,0,0,0
4428762,2019,AJ Vongphachanh,4,0,0,0,0,0,0,0,0,0,0,0,0
4428763,2019,Dayton Wade,0,0,0,0,0,0,0,0,0,0,0,0,0
4428765,2019,Masen Wake,2,0,0,0,0,0,3,6,0,0,80,456,8
4428778,2019,Kevin Walls,2,0,0,0,0,0,0,0,0,0,0,0,0
4428781,2019,Kody Walterscheid,1,0,0,0,0,0,0,0,0,0,0,0,0
4428783,2019,Treshaun Ward,1,0,0,0,0,0,10,44,0,0,51,224,1
4428788,2019,Keyon Ware-Hudson,1,0,0,0,0,0,0,0,0,0,0,0,0
4428796,2019,Casey Washington,6,0,1,0,0,0,0,0,0,0,0,0,0
4428797,2019,Woodi Washington,4,0,0,0,0,0,0,0,0,0,0,0,0
4428798,2019,A.J. Watkins,9,0,0,0,0,0,0,0,0,0,0,0,0
4428803,2019,Jordan Waters,2,0,0,0,0,0,2,8,0,0,89,349,4
4428807,2019,Kwabena Watson,1,0,0,0,0,0,0,0,0,0,0,0,0
4428809,2019,Demetrick Watts,4,0,0,0,0,0,0,0,0,0,0,0,0
4428810,2019,A.J. Watts,8,0,0,0,0,0,0,0,0,0,0,0,0
4428811,2019,Xavier Weaver,8,0,0,0,0,0,1,4,0,0,37,61,0
4428815,2019,Christian Wells,1,0,0,0,0,0,0,0,0,0,0,0,0
4428817,2019,J.J. Weaver,3,0,0,0,0,0,0,0,0,0,0,0,0
4428827,2019,Nate White,1,0,0,0,0,0,0,0,0,0,0,0,0
4428832,2019,Carter Wheat,1,0,0,0,0,0,0,0,0,0,0,0,0
4428844,2019,Chandler Whitfield,3,0,0,0,0,0,0,0,0,0,0,0,0
4428850,2019,Dontayvion Wicks,3,0,0,0,0,0,0,0,0,0,0,0,0
4428852,2019,Kevric Wiggins,1,0,0,0,0,0,0,0,0,0,0,0,0
4428853,2019,Calvin Wiggins,1,0,0,0,0,0,0,0,0,0,0,0,0
4428858,2019,Cam Wiley,1,0,0,0,0,0,11,32,0,0,48,93,2
4428860,2019,Kendall Wilkerson,8,0,0,0,0,0,0,0,0,0,0,0,0
4428862,2019,Tra Wilkins,1,0,0,0,0,0,0,0,0,0,0,0,0
4428863,2019,Evan Williams,7,0,0,0,0,0,0,0,0,0,0,0,0
4428870,2019,Ray Williams,1,0,0,0,0,0,0,0,0,0,0,0,0
4428875,2019,Aubrey Williams,2,0,0,0,0,0,0,0,0,0,0,0,0
4428876,2019,Rason Williams II,1,0,0,0,0,0,0,0,0,0,0,0,0
4428886,2019,Kristian Williams,2,0,0,0,0,0,0,0,0,0,0,0,0
4428890,2019,Levi Williams,3,19,39,343,3,2,40,181,2,1,128,600,4
4428892,2019,Ethon Williams,2,0,0,0,0,0,0,0,0,0,0,0,0
4428893,2019,Kamareon Williams,3,0,0,0,0,0,0,0,0,0,0,0,0
4428894,2019,Jayden Williams,3,0,0,0,0,0,0,0,0,0,0,0,0
4428896,2019,Adrian Bickham,2,0,0,0,0,0,0,0,0,0,0,0,0
4428904,2019,Antavious Willis,1,0,0,0,0,0,0,0,0,0,0,0,0
4428909,2019,Jacoby Windmon,9,0,0,0,0,0,0,0,0,0,0,0,0
4428912,2019,Khambrail Winters,10,0,0,0,0,0,0,0,0,0,0,0,0
4428914,2019,Dee Winters,8,0,0,0,0,0,0,0,0,0,0,0,0
4428915,2019,Lee Witherspoon,6,0,0,0,0,0,22,101,1,0,254,1511,15
4428917,2019,Rashad Wisdom,12,0,0,0,0,0,0,0,0,0,0,0,0
4428918,2019,Bobby Wolfe,4,0,0,0,0,0,0,0,0,0,0,0,0
4428922,2019,Adrian Woliver,6,0,0,0,0,0,0,0,0,0,0,0,0
4428926,2019,Billy Wooden,9,0,0,0,0,0,0,0,0,0,0,0,0
4428930,2019,Craig Woodson,2,0,0,0,0,0,0,0,0,0,0,0,0
4428931,2019,Jamontez Woods,4,0,0,0,0,0,22,105,0,0,110,476,5
4428932,2019,A.J. Woods,1,0,0,0,0,0,0,0,0,0,0,0,0
4428938,2019,Dante Wright,12,0,0,0,0,0,17,214,2,2,290,1343,15
4428943,2019,Jacardia Wright,3,0,0,0,0,0,22,122,1,0,128,644,8
4428952,2019,Jalen Wydermyer,12,0,0,0,0,0,0,0,0,1,0,0,0
4428953,2019,Max Wynn,2,0,0,0,0,0,0,0,0,0,0,0,0
4428955,2019,CJ Yarbrough,2,0,0,0,0,0,0,0,0,0,0,0,0
4428960,2019,Tre Young,12,0,0,0,0,0,0,0,0,0,0,0,0
4428961,2019,Jordan Yates,2,4,12,38,0,0,10,14,0,0,68,152,0
4428962,2019,Craig Young,3,0,0,0,0,0,0,0,0,0,0,0,0
4428969,2019,Joshua Youngblood,7,0,0,0,0,0,11,55,1,0,261,1081,11
4428970,2019,Damean Bivins,2,0,0,0,0,0,3,17,0,0,98,568,5
4428971,2019,Lannden Zanders,8,0,0,0,0,0,0,0,0,0,0,0,0
4428977,2019,Jack Zergiotis,10,150,260,1782,9,11,41,-46,0,6,329,1229,8
4428982,2019,Jason Blissett Jr.,1,0,0,0,0,0,0,0,0,0,0,0,0
4429038,2019,Trevon Booker,2,0,0,0,0,0,0,0,0,0,0,0,0
4429083,2019,Darius Boone,1,0,0,0,0,0,2,5,0,0,42,252,6
4429169,2019,Derek Boykins-Brooks,1,0,0,0,0,0,0,0,0,0,0,0,0
4429312,2019,Jacques Bristol,12,0,0,0,0,0,0,0,0,0,0,0,0
4429321,2019,Stacy Brown,3,0,0,0,0,0,0,0,0,0,0,0,0
4429338,2019,Ardell Brown,9,0,0,0,0,0,0,0,0,0,0,0,0
4429348,2019,Ishmael Burdine,1,0,0,0,0,0,0,0,0,0,0,0,0
4429355,2019,Kevin Butler,1,0,0,0,0,0,0,0,0,0,0,0,0
4429357,2019,Trevor Bycznski,1,0,1,0,0,0,0,0,0,0,0,0,0
4429362,2019,Jalon Calhoun,12,1,1,25,1,0,4,2,0,1,108,372,1
4429367,2019,Geoff Cantin-Arku,1,0,0,0,0,0,0,0,0,0,0,0,0
4429368,2019,Joey Capra,1,0,0,0,0,0,0,0,0,0,0,0,0
4429369,2019,Maki Carabin,2,0,0,0,0,0,0,0,0,0,0,0,0
4429379,2019,Ajani Carter,7,0,0,0,0,0,0,0,0,0,0,0,0
4429381,2019,Deangelo Carter,1,0,0,0,0,0,0,0,0,0,0,0,0
4429383,2019,Jared Casey,1,0,0,0,0,0,0,0,0,0,0,0,0
4429392,2019,Elijah Chatman,7,0,0,0,0,0,0,0,0,0,0,0,0
4429395,2019,Kaleb Chatmon,1,0,0,0,0,0,0,0,0,0,0,0,0
4429409,2019,Jakai Clark,1,0,0,0,0,0,0,0,0,0,0,0,0
4429410,2019,Sevaughn Clark,2,0,0,0,0,0,6,19,0,0,71,540,9
4429411,2019,Jordan Clark,2,0,0,0,0,0,0,0,0,0,0,0,0
4429413,2019,Brendon Clark,2,1,2,22,1,0,5,33,0,0,71,392,3
4429438,2019,Clayton Coll,8,0,0,0,0,0,0,0,0,0,0,0,0
4429449,2019,Evan Conley,7,40,71,613,4,3,30,88,1,3,309,1431,14
